	S110	S81	S13	S193	S194	S93	S169	S57	S73	S32	S68	S139	S196	S15	S170	S143	S195	S133	S45	S88	S53	S148	S174	S22	S186	S75	S67	S43	S30	S36	S99	S136	S111	S179	S106	S176	S29	S124	S40	S151	S3	S62	S20	S42	S9	S39	S165	S31	S87	S158	S66	S102	S145	S77	S184	S183	S101	S175	S69	S74	S10	S129
S39	1.5420975008207936	1.847089771592791	0.7121580526570945	1.4998975128395187	1.468229193873181	1.4514914238610779	1.2287646129125436	0.5861919693892518	1.0935094444813873	0.7171051246848349	1.081354651833604	2.1481184034039895	0.3698957324213006	1.49405625886515	1.4577698897207805	1.4724508024142762	0.7046939065594044	0.6038130753651555	0.31882674222293045	1.3777697317685216	2.4295580885534886	0.9526368419748223	1.2509459718084106	1.5030886730576833	1.7556296395239874	2.1060072264897753	0.5281428413694549	1.6736407786220489	1.3670217325296352	0.7989917476654916	1.2134557389229743	3.0954342813494082	1.1747634190329175	1.6966138569497253	1.9547078205241757	1.3595516703117305	0.7637580168141491	1.7092860907568768	0.9379415695143926	1.4626097429804983	1.2386035316603916	1.515461310288871	2.2515989941246333	1.5877491752475887	3.326925982694536	0.0	0.3152116123318029	1.4657248889601011	0.9780270487290157	0.5277880237153199	1.0352784697502808	0.8414880690449591	1.1172828068286056	0.7360863975103432	0.21455604173989798	2.047639953460888	2.200070591261539	1.0998603797201203	1.0892663888220215	0.8945237858433037	0.5019670689592485	3.4554416597073003
S165	1.5628297196322432	1.781340963204149	0.8296598953254137	1.4441108706903087	1.6299724131243007	1.6582407489839401	1.1029748199205827	0.2751173744426522	1.3306852935834939	0.4055399485610835	0.809648176623781	2.43459458795518	0.6732790312424438	1.5954789574963137	1.5078666439938269	1.426156110675629	0.9946225997311015	0.30254975591324784	0.48741258331420717	1.497712531086622	2.7224421409969666	0.9851969988120147	1.1124765463082111	1.4612296980774981	1.9897434915564371	2.162614158675383	0.5814494894683575	1.634942746169356	1.2931432655876571	0.5101675386041715	1.5102998669807544	3.359384910444775	1.455395835784004	1.9806501813720279	2.2274965311264627	1.5807140325492144	0.4995520035720108	1.9534322400128354	1.210214394253367	1.5985229671320307	1.2378568371767855	1.6270865004251016	2.538569776107162	1.8812584765839055	3.3440521285454667	0.3152116123318029	0.0	1.2845967407480303	0.7547954172863546	0.27564366418274594	0.8258045631387303	1.1290439948400526	1.1674436646405784	0.5584497996155809	0.15363067495575408	2.330250298919836	2.396653094766477	1.1516804162540821	0.790410984110979	0.8354910660426723	0.5037931609106887	3.7407011002509685
S31	2.804849564405384	2.911794320182804	2.096417865218214	2.612664874505992	1.6366288577959454	1.8398659748190718	0.33153208158422337	1.2136697769322105	1.7927277046578574	1.2226187469828595	0.7867511530124637	3.082714018605487	1.7920535674556128	2.86480391495972	1.1182939518350994	2.6076643331644904	1.8121500526699115	1.110643272506457	1.7240217149881096	2.778584746029142	3.529041977089828	0.9402766483670595	0.2956189143470439	0.7124262048180948	2.2653581566450556	1.5526983682397226	1.073280895747643	2.808080972265386	0.5265152083108959	0.9845981620963398	2.4312947047656785	4.351752165903581	2.0977552786596907	2.9530420956581076	2.693987125890261	1.8745947955757525	0.8728702504948952	2.2499813105962767	1.893283691746887	1.5242495092435207	2.4746677292014287	1.3926817522452613	3.1103507170100633	2.711571017914698	4.543967459304684	1.4657248889601011	1.2845967407480303	0.0	0.6340622476526017	1.36575714919853	0.4670318289137947	1.9030344084709494	1.0029464264393002	0.8700485482164274	1.318137427500413	2.9898306126281753	3.6251607336322715	1.0050821872937115	0.9525131558365528	0.7225948646337556	1.7743134664423557	4.589641919098983
S87	2.227879204824012	2.327338928471372	1.5820130073620595	2.0420477601276423	1.6925078195007996	1.8174448742689848	0.5632127439840512	0.6478555916974569	1.6476588868328137	0.6801854403557079	0.2691824922697312	2.913608883388198	1.3366953066873335	2.330651212202217	1.3344178409156715	2.0295030919680754	1.4991300436828376	0.53212588265749	1.2338535647372397	2.2322701589495058	3.290782442455974	0.9265562659544825	0.5987877728179067	1.081588765575845	2.2394590210630474	1.9070267986788552	0.7786939031723552	2.2121503937586247	0.87070185960948	0.3869884534263651	2.109739796602061	4.037023723722808	1.8837426500635432	2.6255474375358285	2.590040089516433	1.811610926336026	0.2824074314876904	2.1978893939082416	1.65487168822441	1.6195050621141769	1.8962635763056641	1.5153354915170858	2.969972185411882	2.444942076670175	3.9889359390790022	0.9780270487290157	0.7547954172863546	0.6340622476526017	0.0	0.7711272094654144	0.24127233487107566	1.618259551580141	1.0708023202422554	0.29078966875795653	0.7877717752674043	2.817666536318835	3.1496318493762767	1.0621206772698448	0.4533910144011028	0.6686316617694713	1.198942512595619	4.34680852171105
S158	1.4590581422182745	1.6057596371285483	0.87746332737223	1.299422211891763	1.8861469753844655	1.9138818797205108	1.2290832331566346	0.18891845511261682	1.5911429161428636	0.2916854407989222	0.7392514602938671	2.6714142112637123	0.8517779089355682	1.5781471511541094	1.7383968837441608	1.2805532840667988	1.2319877376520187	0.2585103454392919	0.6319867508949311	1.4803339957422044	2.9327604840742136	1.2206318075708276	1.2449105212317615	1.6480367755639964	2.2524939687577046	2.385524122670561	0.8278013267750912	1.4701492052960623	1.4633681494848427	0.42940682564929583	1.7173767415587513	3.523252997758518	1.7001259740086385	2.1671157983987324	2.478105423674931	1.8414698765324813	0.4989040605779161	2.2080647111165406	1.4603564516287328	1.8546519246478654	1.1276550833928898	1.8549970320468663	2.778898606734478	2.099102655030618	3.2361088298300493	0.5277880237153199	0.27564366418274594	1.36575714919853	0.7711272094654144	0.0	0.9000191629509459	1.3686746676587915	1.401966388346561	0.595656352220253	0.3541421897467487	2.568695962725229	2.455621965475019	1.3866430704436419	0.6721729948921225	1.0412840191407688	0.4521732207438285	3.936180513060595
S66	2.339779159007794	2.4599958929870245	1.6452967973534247	2.1554851423984034	1.582069317133124	1.732589434990997	0.40424188822707374	0.7486963333979783	1.582472335770785	0.7695730909177281	0.43835334948271776	2.857719906738741	1.3834193924260676	2.4077747789392125	1.1810966001839882	2.14801856117435	1.4887071933523874	0.6449540746493421	1.283422203551516	2.3196973358631126	3.2557103362170796	0.8000070715697579	0.39613295107937246	0.9037230008011109	2.147289434857526	1.7498956957300071	0.7415960769851035	2.348812170402203	0.6895343624761546	0.5387486850111862	2.1006112961141388	4.017847651969034	1.8447620713875128	2.6150474648708952	2.52279238839147	1.7291399219828534	0.414240270126827	2.1228105147983896	1.6166589301499752	1.4930517507541088	2.009251203849057	1.4127412392571925	2.912226020492012	2.4170235430290945	4.089359915773301	1.0352784697502808	0.8258045631387303	0.4670318289137947	0.24127233487107566	0.9000191629509459	0.0	1.5981800191667601	0.9378091977776118	0.4562550931165251	0.8704402242918381	2.75909943630724	3.1963233623463068	0.9316840994212235	0.5907273113550189	0.5212997927989101	1.309659826142277	4.310322581780112
S102	2.0114321243946174	2.452528584709739	1.1351752496611958	2.0952563770933694	0.991745308489973	0.8442476209380467	1.5972154912547567	1.4022199157666828	0.42299512214564017	1.5248628486238986	1.8039759456934572	1.3260319559655165	0.6105229547076001	1.7564563108192937	1.3128212111436193	2.0638895380874884	0.1375700180124688	1.4015798835624977	0.8921424560905319	1.6420846674205598	1.6772575563616232	1.0222324626055224	1.6198395573801336	1.594751530137184	0.9997342124656029	1.8481107910679906	0.8576218415288962	2.257248680775436	1.5676631922283157	1.573593922580035	0.5516184657227877	2.5198380691809668	0.3393756526902907	1.0935673272328201	1.1190663071048335	0.6965879814717665	1.4905301933947968	0.9541180063949878	0.14217405423677013	1.0569876486869174	1.7875458991472843	1.2339551819360215	1.4134035865560615	0.8364050395037773	3.662315010906567	0.8414880690449591	1.1290439948400526	1.9030344084709494	1.618259551580141	1.3686746676587915	1.5981800191667601	0.0	1.0773597310411303	1.3964988423921805	1.0314568789468477	1.232434770150193	2.0622147287046606	1.0631945954302537	1.8596263516268434	1.1883216742380585	1.2307399673314736	2.7449425821097244
S145	2.6426246501725292	2.9331532718145996	1.7610943597090032	2.5780849204729264	0.6521066741647621	0.8428315543302438	0.703435999461462	1.3149300029732283	0.8385913510923935	1.4053661627219043	1.3295950763342155	2.111973360155833	1.267653303494201	2.533498789467826	0.34300766950992706	2.5604422910731484	1.0377536601201602	1.2394880692188304	1.3670974264351408	2.4319605650684473	2.59573036608296	0.1866969937624962	0.718184339772816	0.5188628128184948	1.263234184733444	0.9988445308792586	0.6003061498520338	2.775825705734948	0.5349216835492041	1.2822478330259603	1.6123046030968289	3.512922805343819	1.1738476033772616	2.1312017562756065	1.6962884754135616	0.8759391179395254	1.1347338756394776	1.2499926988231214	1.0186823556223696	0.555909567085271	2.3403425699190863	0.5452915285873913	2.1206093509202883	1.8199930421915458	4.395406306526727	1.1172828068286056	1.1674436646405784	1.0029464264393002	1.0708023202422554	1.401966388346561	0.9378091977776118	1.0773597310411303	0.0	1.0220771089854233	1.1209870822197177	2.0277959985539504	3.057355091812363	0.018073476951820273	1.4713152043565942	0.444382135290782	1.604558303557161	3.6608847762610104
S77	2.041271851875849	2.1854159592468645	1.3692581181041346	1.8927389969868824	1.588549945006851	1.6745004919054303	0.7004770044287494	0.5267355007012019	1.4706699240077572	0.6170182418750507	0.4525951630302277	2.710238131984874	1.0844499117849347	2.1239032329638587	1.3232697884736855	1.8719183868607154	1.271889060678225	0.40877852812685644	1.0134966699224137	2.0114109832214573	3.068337621004445	0.8663414584928218	0.757047442386089	1.1607602802895127	2.0886938842016756	1.9267804820865169	0.6113493710161564	2.048290733079646	0.9686384806055338	0.36201199121830446	1.8762972041732475	3.811617667956876	1.6750019973032984	2.3934594891978156	2.4043507771204515	1.6567654389509443	0.2562515774628823	2.0332214007726748	1.448243179883846	1.5381714684586043	1.71190744333796	1.4442711831084722	2.769784694325955	2.2215105209835495	3.8288609825964475	0.7360863975103432	0.5584497996155809	0.8700485482164274	0.29078966875795653	0.595656352220253	0.4562550931165251	1.3964988423921805	1.0220771089854233	0.0	0.5486950449884506	2.617148385215774	2.918278493016555	1.0095352920830187	0.5783270026610036	0.6592566375629426	0.9802038126186647	4.124195945890046
S184	1.5903088182365204	1.8344218508551648	0.8323978354085394	1.5015413160003266	1.552075933307691	1.5654483644741326	1.1065917248492694	0.3985776489129332	1.24077846236775	0.5400431263641658	0.8728405952699244	2.348674393407252	0.5791701982912151	1.6048239271178129	1.4634107098013323	1.4767805866296626	0.894921167942366	0.3991694618892337	0.4668741405949348	1.4922288842289837	2.64159002072007	0.9462067656695192	1.1315327603896892	1.4452120430071098	1.9024221136571788	2.1135354148299963	0.523244722947815	1.6736814042454025	1.2868465182808002	0.5883924222579722	1.426344616489944	3.3065750808117325	1.3568383146471736	1.9109887477967322	2.1322037047390516	1.4912043237319557	0.5609234561348823	1.8546249661926766	1.117862045233965	1.5316720909832853	1.2704509725621875	1.547716672238215	2.4448540026804597	1.798045273906781	3.3849931638015756	0.21455604173989798	0.15363067495575408	1.318137427500413	0.7877717752674043	0.3541421897467487	0.8704402242918381	1.0314568789468477	1.1209870822197177	0.5486950449884506	0.0	2.2487119518240704	2.3715214693447964	1.1042807319101988	0.880068617730276	0.8295844770999868	0.5080913202982169	3.6697053873956516
S183	2.809139519645912	3.337145134793667	2.0850405598471013	2.9957070141504425	1.5609211079211367	1.3312054363836878	2.6874438592989254	2.6002223425366533	1.2177354523340913	2.709046328514803	3.014661726805533	0.12963503092763676	1.753408799620948	2.3895859752732513	2.0984386864386035	2.9678609171683945	1.365820414878873	2.611667114862172	2.0034643084080526	2.3197208751670497	0.6195962105942827	2.0532427998189826	2.694317850628079	2.504126713597179	0.9628030828470714	2.366895095076089	2.0392656515226673	3.1449543868038194	2.557585807763761	2.7887491337909056	0.923449193040862	1.6922545633884907	0.9572413927498572	0.8328496067024538	0.5431042320541769	1.2023735086240683	2.702395561033129	1.0049976725756582	1.1690903899615759	1.6695235776616801	2.6926573879497826	1.9480157968811755	0.3517292102830098	0.5493678533997786	4.1109973824165795	2.047639953460888	2.330250298919836	2.9898306126281753	2.817666536318835	2.568695962725229	2.75909943630724	1.232434770150193	2.0277959985539504	2.617148385215774	2.2487119518240704	0.0	2.1201423564876993	2.021328162971854	3.0679505731532695	2.2829142360542476	2.352862305044331	1.6498607101804756
S101	1.4836001460973722	1.9901817363784533	1.5848244448928894	1.821434584474703	3.018211653414429	2.838916982115142	3.393162927375677	2.5711533183650506	2.4404656221540892	2.6266552188117682	3.182752269935309	2.185906167423299	1.9014985143667678	1.0294230992361535	3.327946055566207	1.7996074347136695	2.066792563440141	2.661598300966725	1.9185091184157206	1.0779950720450535	1.8866411683218698	2.945476183727429	3.3924698109194202	3.5408140840844116	2.760480299887259	3.881537622939023	2.624489308289907	1.856635084708852	3.4588860788578666	2.868240930824431	1.6191947992566502	1.5945480695123813	2.1739255121805927	1.309358775658875	2.5228236897702447	2.6681538783374403	2.8926699354275067	2.7516586667554472	2.1558764874245155	3.08125004037829	1.646444883238301	3.295474220466715	2.408740970356704	1.7155622429617057	2.073358835106269	2.200070591261539	2.396653094766477	3.6251607336322715	3.1496318493762767	2.455621965475019	3.1963233623463068	2.0622147287046606	3.057355091812363	2.918278493016555	2.3715214693447964	2.1201423564876993	0.0	3.0421184061539375	3.105598540710421	2.98859533900748	2.0173626488918943	2.3116473695144064
S175	2.625784842128514	2.916889170315022	1.744399209334264	2.5619664616656053	0.6551268947388648	0.8410310439782122	0.7033076831328117	1.3008742102822268	0.8292492732081359	1.3922739563718975	1.3207343836735068	2.10577101559989	1.2501282207713753	2.5169733812383783	0.35991608884966503	2.544102384743448	1.0223423956166793	1.2257752005576463	1.3502019664292688	2.415001819777077	2.5874746454896917	0.1732897043524934	0.7192260174156377	0.5322885589984329	1.2621962513728102	1.0150906851589814	0.5833922602891255	2.7591224579798515	0.5427070160785846	1.2702478831526864	1.599164894781943	3.502779497419467	1.1631908196708045	2.119095005282463	1.6922561623839252	0.8717318522966361	1.1230610283304083	1.247631866124864	1.006022564170499	0.561955503515351	2.323581972883144	0.5525729778505308	2.1156210137103493	1.8093994220248066	4.379250339772336	1.0998603797201203	1.1516804162540821	1.0050821872937115	1.0621206772698448	1.3866430704436419	0.9316840994212235	1.0631945954302537	0.018073476951820273	1.0095352920830187	1.1042807319101988	2.021328162971854	3.0421184061539375	0.0	1.461672747147634	0.43614908709539985	1.5875349973270068	3.6533110059899063
S69	2.014431904990625	2.0229128167085713	1.5234100160804744	1.770625402119647	2.084904541797476	2.192258796764492	0.9803370137524268	0.5479892050942976	1.9631855771488371	0.4885487917798807	0.20903633766050084	3.171235709354266	1.4556040500366392	2.1960148918536095	1.7498419882900649	1.7672179769941347	1.7298370968783174	0.4889050092249985	1.2587482471932927	2.1176455759944792	3.496204373742602	1.3083771107396889	0.9805760470290815	1.4940451240985946	2.5874875687361834	2.33595250673613	1.0810382107667769	1.9413758163560086	1.2795459839296148	0.29404051686162835	2.2898248553061347	4.140122075881497	2.1604592697000684	2.7685556399499824	2.9034016964476654	2.161509491481488	0.38221730832839834	2.553067328886881	1.9174724714839582	2.0138141122864837	1.6903209548567966	1.9468722945084194	3.255094618006575	2.650695506051178	3.71179072944501	1.0892663888220215	0.790410984110979	0.9525131558365528	0.4533910144011028	0.6721729948921225	0.5907273113550189	1.8596263516268434	1.4713152043565942	0.5783270026610036	0.880068617730276	3.0679505731532695	3.105598540710421	1.461672747147634	0.0	1.0384777349876402	1.1182887302334639	4.522654103103193
S74	2.3767541061568913	2.607210134327343	1.5488529546432135	2.2626863184736483	1.0759203451145767	1.2290653311913253	0.44556407315949736	0.9236798181508525	1.0962438718973515	0.9960114296860241	0.910687024676193	2.3790535909985886	1.1553593319528848	2.3354719059036677	0.736739996929058	2.250337101615513	1.1033005712361421	0.8422686450374299	1.1521864817571519	2.2423809469796305	2.8100897060479966	0.2868614998619539	0.43674005847418623	0.631448630772566	1.63312011741135	1.372456150021172	0.4042936889208788	2.4679787677769696	0.4853515771850308	0.864493084885751	1.7141040406834067	3.6356623198938336	1.3882666798630825	2.235125234968839	2.0233660078367803	1.2226946615687329	0.7170917640003156	1.619175030204947	1.1758253750903844	0.9874590612427316	2.05899692540491	0.9689487981904668	2.4226519334904397	1.9897290881029979	4.136861163812047	0.8945237858433037	0.8354910660426723	0.7225948646337556	0.6686316617694713	1.0412840191407688	0.5212997927989101	1.1883216742380585	0.444382135290782	0.6592566375629426	0.8295844770999868	2.2829142360542476	2.98859533900748	0.43614908709539985	1.0384777349876402	0.0	1.3233310303694759	3.870520972499346
S10	1.0861092873157137	1.3504316174138498	0.47117294915534014	1.0176993911125323	1.9660402741903718	1.9335390376730335	1.5965629030324484	0.6071898022762169	1.5524985219432335	0.6853639583290931	1.1905830533711272	2.4542476416644496	0.6273718368749144	1.1521766717171267	1.947173251380448	0.98571741229212	1.1021010473838615	0.6917254944846679	0.385974387830494	1.0394162258469581	2.6417959478144124	1.43166643911706	1.6134746499119252	1.9475933187314636	2.20459283060976	2.599131295620122	1.0056285473901951	1.177425920909641	1.787501141507042	0.8802708869879553	1.4498637358822863	3.1506072004254624	1.568352699090539	1.8405293276203496	2.342617278807952	1.8300107846432687	0.9322182088825938	2.1570333955872854	1.3493587564462854	1.9628103273182227	0.7670123143905776	2.012859243461451	2.585657224252676	1.8413096511148876	2.88721589327813	0.5019670689592485	0.5037931609106887	1.7743134664423557	1.198942512595619	0.4521732207438285	1.309659826142277	1.2307399673314736	1.604558303557161	0.9802038126186647	0.5080913202982169	2.352862305044331	2.0173626488918943	1.5875349973270068	1.1182887302334639	1.3233310303694759	0.0	3.6053813229235527
S129	3.621822920903547	4.174365500409501	3.2210687001702745	3.9112608215133866	3.209090277539519	2.9754002054588544	4.293832175193563	4.00097237180108	2.840184717395652	4.097385165174908	4.5075649368903115	1.5901877245082876	3.1075376946869095	3.1294320905658806	3.745353805020782	3.8854589432324427	2.8590829006657494	4.041412944545808	3.312138534855423	3.113024726193701	1.0817699699866712	3.6668321939876845	4.296260708520375	4.144408543342336	2.585295112493459	3.984908088177259	3.5859974091236277	4.003924475491948	4.186663651152994	4.241100002202516	2.25170244619847	0.7978314236212828	2.538754487228533	1.7703364249191762	2.1160139726499065	2.850328746240067	4.184134402289432	2.6210803342618822	2.7255673177263526	3.317359826379863	3.649895823049375	3.5932249877337683	1.686222315530854	1.9087115247147446	4.296107980207465	3.4554416597073003	3.7407011002509685	4.589641919098983	4.34680852171105	3.936180513060595	4.310322581780112	2.7449425821097244	3.6608847762610104	4.124195945890046	3.6697053873956516	1.6498607101804756	2.3116473695144064	3.6533110059899063	4.522654103103193	3.870520972499346	3.6053813229235527	0.0
