	S339	S253	S284	S375	S366	S249	S258	S298	S335	S370	S225	S273	S241	S391	S306	S354	S239	S389	S271	S302	S256	S262	S372	S392	S295	S384	S270	S226	S347	S307	S382	S238	S292	S228	S277	S388	S265	S361	S236	S260	S251	S362	S216	S212	S227	S348	S250	S211	S338	S297	S390	S371	S291	S309	S235	S283	S269	S381	S325	S222	S206	S365	S264	S218	S332	S204	S329	S205	S232
S361	0.26693766877807684	1.0676001548665188	1.4125035500724923	1.9888761328033864	2.123356473553084	2.60130187627266	1.510295826701749	1.190970389375558	3.0060766311685168	0.35985573825103995	1.5190520679849673	0.34775138190266036	1.6450255482157854	3.2707465362013712	0.712417017743227	0.9258623437960619	1.4664902830382667	2.821671554174204	1.8111897223228208	2.0262701178533713	0.5769804240328614	1.0075269825642008	1.296132182001965	2.9792963886632515	1.3166804443677373	3.705009000288618	1.2436357280410342	1.075270673338464	3.4341701513711484	1.7889641988194003	1.1638310019286031	1.9726269743800087	1.3736668003234405	1.1340477882176476	0.11566161804723134	2.6696744814348983	0.358427891584073	0.0	1.864648196483669	0.58040026911034	0.35029366468806544	0.17571677018167503	2.68682654147122	0.6248903700190881	1.3650589002156839	0.6050977877191106	0.5345251910500431	0.9999480823419684	1.597643190379688	1.2950497423348555	4.419046853223843	1.8753997329264998	1.8418171301150497	1.8006435683616977	1.3449896730908137	1.2149119431470574	1.8983337745505913	2.4212114240058775	2.5150296797169633	1.2603543342476893	0.2390462337370817	0.7542613402620205	0.44727229756127473	1.6378272702138275	2.1688279993718043	1.129287830380078	0.2681959684827883	0.42198424616671487	1.4101527260421332
S236	1.6831815763271434	0.9552623434920757	1.0723475225517982	1.221678291757655	0.3300958593716703	0.8559173383435508	0.8252880562437738	0.7631012476869471	1.6073710208048184	2.179580692876892	3.0053392442130415	1.8010646070651743	0.23239752551312515	3.230538541731318	1.4835398461753322	1.3565317005253488	3.121179843766342	3.8368205447566766	0.40669472754979696	1.2794079502823041	1.816653183808526	1.5262367263145198	0.6011888882917232	3.463851378617863	0.6323871440821468	2.4740398748558166	0.9769459180512978	1.882914685437462	2.571777626841229	0.3648096915885267	1.0147636046349517	0.5818954087617014	0.7879631634630224	2.65585008527102	1.8539053725893282	3.4272285078009843	1.8862739810215412	1.864648196483669	0.0	1.8626489871816427	2.121983071556043	1.8072770822293267	0.9870967578194401	1.7450858881654128	2.6733987133284396	2.0079783256679313	2.214132111098844	0.9505132567851778	0.9677086947227146	1.488848597440964	3.7797624130231378	0.20976641855794934	0.38515675978304026	0.16021557811300507	2.2358635961542315	1.9625233332177217	0.09837383164629401	1.1997156008375687	0.6646780021601131	0.9814339763046062	1.7707567263168371	1.120392710806622	1.8901976615494946	0.7285968101928688	0.35377523864318333	0.9659278542798111	1.980492462390445	1.4914555929654267	3.0827187516256775
S260	0.6993909819262044	1.3060827800785664	1.7444702585747625	1.6275373020850783	2.1614848833710636	2.4595497512285793	1.7616725802599003	1.1311921252512553	2.7006054346551895	0.6011071049840071	1.179355682965826	0.33322884006519	1.679345057895012	2.7180730284777184	1.1667078621601723	1.3431405977348492	1.260578022354958	2.340685454206007	1.934803064967666	1.6548769511426131	1.1329844755422263	1.4778465499256115	1.2621451718951424	2.429282742098733	1.2382123221640302	3.3208789138689574	1.5367214113353242	0.5031243868882254	2.978627608336218	1.8970292479496176	1.465144659294306	2.1301273541674903	1.1924751494641925	0.8483778015529927	0.6897937245962377	2.134853173822947	0.9209694835114528	0.58040026911034	1.8626489871816427	0.0	0.5561632900163239	0.6981412663710643	2.5158746182833376	0.12870063728830303	0.9153340453632643	0.1606783048415338	1.0716219475150044	0.920806660037535	1.8938978834168823	0.8331731592763961	3.908663589798947	1.8191059805921996	1.9574418244860596	1.7559288201789387	0.7734318636979803	0.6420576691615221	1.897909715619371	2.1183738504897547	2.453249371935969	1.544841134800146	0.5189712073059238	0.9014699910495247	0.943811272869294	1.8612780525347088	2.1651483518050205	1.4020057980247813	0.8436630389579088	0.803456374977157	1.2280455700538186
S251	0.5129836625112194	1.344831445151259	1.7169651032154598	2.1251311570185796	2.38276220660816	2.8236819264306963	1.7992447740746191	1.400054316107571	3.1681940602681467	0.09481414875363324	1.2841602402709207	0.35724455042805114	1.909061695994347	3.2497618128398793	1.0200738853668634	1.2304003521435265	1.1734016273797374	2.6483898124087677	2.0957028236731006	2.1602689779839443	0.8308305155356557	1.2905690026646084	1.5390777861495448	2.891101071832411	1.5514292081954695	3.835672895205205	1.54090567980178	1.0332912660627163	3.5226310965836696	2.0625958492134764	1.4703099096842969	2.2711247373695245	1.5862612695489038	0.9696744396491049	0.4140954120131507	2.538342618267876	0.5703404866625126	0.35029366468806544	2.121983071556043	0.5561632900163239	0.0	0.5172605183958904	2.897474904523989	0.6499705334099213	1.173881798782874	0.5349230187189522	0.583948038930696	1.2357107664422955	1.9049379291593809	1.364982914854282	4.461795812595751	2.1070542952014026	2.1266968778917117	2.047173815621638	1.2473063059179577	1.1738414058265718	2.147907134144433	2.588539123405064	2.7603082707914366	1.5375239793175408	0.35781832345779396	1.0173978943551776	0.5689533644308241	1.94411806127306	2.4408702450510353	1.4272171561506761	0.4736378564583351	0.7405313489294506	1.1610167960604958
S362	0.3001182774472025	0.9974683241951491	1.301607962605952	2.0022796676280867	2.061073829920401	2.5633646941148895	1.419676351267046	1.1795223628112528	3.000592024117481	0.5112809567580046	1.6422911273211132	0.4953021971360934	1.5844874642101467	3.3342738092960094	0.5964951092396126	0.811947645202554	1.6021437683025106	2.9248800916036326	1.7299312627158623	2.039667359554411	0.48080580534230033	0.8958003863869256	1.2579758536902501	3.061746362635313	1.2838822592055024	3.7109800855577215	1.1469963679869628	1.1778135278328956	3.4585566220270834	1.716770764948094	1.0604227488466957	1.8772295008937967	1.3528650634042287	1.2325380083522262	0.15051934745557327	2.7666505098491347	0.3305517779001052	0.17571677018167503	1.8072770822293267	0.6981412663710643	0.5172605183958904	0.0	2.6559437245099438	0.7254099584556538	1.487374711914838	0.7247571699210191	0.5463760001840946	0.9740617188538757	1.4865374412036056	1.3499962360540783	4.457214316797562	1.8367472351681726	1.7603867649061484	1.7522411801354265	1.4529829477658804	1.3100536914078025	1.8461141895145199	2.4151294452684957	2.462050629382431	1.1796746947484966	0.3743023409223612	0.71685242559192	0.47877814316097844	1.534646914794691	2.097955083477542	1.0373232278028908	0.2502733451240792	0.3429945885029816	1.524589447197554
S216	2.5362839514119813	1.9126711333773243	2.0548097533566794	1.1523837273483857	0.9842475951857544	0.15396598969106778	1.8017454411544103	1.5236020157374996	0.7491952251420377	2.9618782543304163	3.5287422963942165	2.5461088814334043	1.2037241375907806	2.9521319098922643	2.433047436803496	2.328726177886816	3.7252176480587997	4.042900445316864	1.3407085752635106	1.182736239771666	2.751033382574717	2.5063104481845984	1.408440283478203	3.4368864853014403	1.373117089253961	1.613302219674957	1.9626773928185877	2.347159716656854	1.9144321916599583	1.3090092311039634	1.9971869181415387	1.4220951286710972	1.3497747415163168	3.2452420368444774	2.702769210579883	3.541642828351613	2.7796148847393694	2.68682654147122	0.9870967578194401	2.5158746182833376	2.897474904523989	2.6559437245099438	0.0	2.387441404415462	3.1545863362460147	2.658209173007373	3.1049480071829505	1.6922804141964687	1.9305567613419983	1.8580094360886137	3.1277812464161685	0.8942301764812576	1.3069548597932763	0.9571487810851733	2.623028628158805	2.371094502644804	0.9780736661380255	0.7246979106558504	0.5021479065710069	1.959453194990973	2.5714860740882943	1.9857961353128704	2.7751282035028018	1.687822299394787	0.8372217515651668	1.942585100448297	2.8525287787235674	2.371780016053024	3.69967166700003
S212	0.7051379847912348	1.2306870092874629	1.678944512675392	1.5051469997532372	2.046887573513766	2.3317809841208326	1.6805584187496334	1.0162926342519998	2.57507506971364	0.7008726763259531	1.2796542251065262	0.3673508709073285	1.5666741971855382	2.6661254084090005	1.142218830751563	1.3043899589169534	1.3796996192982516	2.3858134478032236	1.83124655385401	1.5340220615350064	1.1470612666865967	1.452204949262081	1.1460323481283095	2.4202099348730814	1.1179774201374255	3.2041083166770887	1.466273367636947	0.45587509861230596	2.875597625521698	1.7920041079741404	1.3972186427520539	2.0299709264811927	1.0662879015280302	0.9525202536231366	0.7270419540643521	2.150495756326898	0.9525614056927264	0.6248903700190881	1.7450858881654128	0.12870063728830303	0.6499705334099213	0.7254099584556538	2.387441404415462	0.0	0.9923561244071734	0.2790675440328504	1.1362630789437576	0.8055801372504793	1.819269300475728	0.7220730537561925	3.826236516026009	1.697664589770255	1.8526234599178006	1.635103653335979	0.7745623884089149	0.6016440629549327	1.780683549524547	1.9924211414962625	2.329180404031905	1.474268938943345	0.5430721249095365	0.8222737951189115	0.9731562643700178	1.7735438616704924	2.046339583115272	1.3297733802868346	0.8927418191135833	0.7777860566082733	1.3479853212377453
S227	1.5574639780923427	2.219258636830323	2.6517732163342274	2.079353262940816	2.9884806683210763	3.129535831498847	2.6701269288686116	1.9684705596345304	3.1493781604932245	1.1731976938392112	0.3878318533623827	1.1837031162392189	2.518715549825893	2.3763261476853734	2.0428015734135836	2.235285047778217	0.7327274736158009	1.476594601828001	2.8033133041682765	2.080392038130115	1.938867612047035	2.354361740679011	2.09247009103885	1.819185548416199	2.042938215126809	3.583168222203653	2.4475071770967385	0.8247208848961872	3.0787843793362146	2.7647282886240707	2.3724724710915144	3.0008503402845155	1.9185402017898456	0.4463624338497309	1.477150832427348	1.4004329335015917	1.7011475010073185	1.3650589002156839	2.6733987133284396	0.9153340453632643	1.173881798782874	1.487374711914838	3.1545863362460147	0.9923561244071734	0.0	0.8009122351655551	1.714329476284693	1.753577400351247	2.7982987228027296	1.2969965542834234	3.764938935047683	2.6034676617925974	2.821247986414271	2.5449623917795585	0.5674020426119293	0.7874277322812646	2.712653262255522	2.606107833952521	3.1960551236102424	2.459649468376847	1.3606951380728551	1.8120406442828494	1.726877436556275	2.7540829437309893	2.950161937546256	2.3120367771720067	1.5723767227241543	1.6902293158760495	0.7084725122057073
S348	0.7745035894219976	1.4349131199938885	1.8569182067855672	1.7457896589543345	2.3087174704349827	2.6026122456431735	1.8899500015507265	1.2848506935748645	2.8266160930921913	0.5590675789374975	1.0414662197166458	0.4195051757172877	1.8233807958453752	2.728198841775233	1.2470541756691595	1.4355239352207367	1.12492444053514	2.2433292681032624	2.073507651452418	1.7688459141268542	1.178497140877425	1.5599829447865048	1.407856762219956	2.387783472276457	1.3828988457519	3.4256768041411902	1.6561828537450212	0.5585798780982505	3.0594742597147295	2.039488651774679	1.5801276670153812	2.2633077472291516	1.329538744773026	0.6923168546792651	0.7200869330896229	2.069694438058188	0.9568598163252956	0.6050977877191106	2.0079783256679313	0.1606783048415338	0.5349230187189522	0.7247571699210191	2.658209173007373	0.2790675440328504	0.8009122351655551	0.0	1.0644621300185402	1.0606450869359147	2.011502454193506	0.9402912948830093	3.956696669413875	1.9692793718785782	2.096172722569475	1.9016865938278231	0.7512209095641535	0.672064170744894	2.0461628624878783	2.243367339838135	2.598848401281832	1.669982472887816	0.5923430039442049	1.0343048000207518	0.9939534323480644	1.9868934378738712	2.304532517890925	1.522856391643055	0.8530115043211922	0.8904773898351008	1.0762851215080838
S250	0.5849872319682043	1.2998268157812887	1.5241564273463317	2.4971070085882543	2.4282073626954017	3.0077122287489386	1.6836538437163688	1.5954313080206401	3.483585634953441	0.5515925295864045	1.767058835846996	0.8038832844430193	1.9837061349565928	3.7824509948613243	0.8076100664639162	1.0104577000892174	1.5876292373166287	3.169083202020214	2.0788570670808606	2.5385572570986485	0.47701037670512714	0.9784122344247782	1.6981391585460874	3.4377930635967493	1.7417937326976047	4.212123519395116	1.4115686022346678	1.570878608263	3.9616781953930684	2.0628562187760617	1.342821868024624	2.2111662937786494	1.8451453603920898	1.4256370917640475	0.4562463951639549	3.0868591832121446	0.32833658727411474	0.5345251910500431	2.214132111098844	1.0716219475150044	0.583948038930696	0.5463760001840946	3.1049480071829505	1.1362630789437576	1.714329476284693	1.0644621300185402	0.0	1.4566267249636724	1.73281106402867	1.8191255415325298	4.951022652388765	2.2470498262844334	2.1150126731778527	2.178794762436016	1.809142200377165	1.7129867785286665	2.2385156249783504	2.907717143124544	2.8777944921691825	1.4167289939363963	0.6500710542127417	1.119262536793107	0.3827753745406364	1.8431738880889772	2.5172707043969202	1.3356500782509944	0.29642034621525937	0.7456206589708203	1.5467309865290464
S211	0.8867307775459521	0.6776254813330932	1.1028733786361673	1.1093737029378823	1.2582274425618711	1.6099876639882422	1.0213213622448698	0.327325166907465	2.03742740154998	1.2893231037622472	2.0678623082966867	0.9014457001728223	0.7725766628893088	2.82841445274686	0.9374686657909362	0.9631089376799273	2.181153932861241	3.0197258056844327	1.0529644109375766	1.1580691979248323	1.1766499833071764	1.1682467114749215	0.3574575802611149	2.827094172367461	0.33554553285667993	2.788326707576743	0.8888939123731227	1.0168006877861544	2.627440656549388	1.0179043741696514	0.8406278125053339	1.254750973940755	0.3907709656725583	1.7084542636687523	1.025316288169083	2.683775342955394	1.1440029577474786	0.9999480823419684	0.9505132567851778	0.920806660037535	1.2357107664422955	0.9740617188538757	1.6922804141964687	0.8055801372504793	1.753577400351247	1.0606450869359147	1.4566267249636724	0.0	1.1754414495101437	0.771668566991668	3.7290794500751616	0.9330308110196079	1.0689420092908097	0.8497021639891784	1.3832358494881736	1.1196962759877023	0.9959220344108998	1.461931544672126	1.5573596616265368	0.9122243498920234	0.9145112995512747	0.4139849597733305	1.1716626710791151	1.0585414854834705	1.2460704092584252	0.7608513772904668	1.18398620390851	0.7332222219638223	2.133182946788358
S338	1.3928566429148697	0.6252371992022809	0.21219421558323026	2.024750997819225	0.9925654377367361	1.7871417453232696	0.23631242927127338	1.0955902360314707	2.570015144006965	1.9392015227582473	3.045510966229998	1.7028040947356897	0.8084890445863013	3.93416670355211	0.9374228951424519	0.7235776855649398	3.0520855370683417	4.14688005335825	0.592220355167754	2.0808528414008594	1.2613234914421003	0.7938063190693516	0.994996071191004	3.9862939077774886	1.0924083287931037	3.4257334273304045	0.3739780054658037	2.151133214738632	3.4739136025613013	0.638147843475835	0.4382135972528153	0.5826073443474858	1.3331021739053597	2.639583438523567	1.5306050979908763	3.8430355929817233	1.447720636826644	1.597643190379688	0.9677086947227146	1.8938978834168823	1.9049379291593809	1.4865374412036056	1.9305567613419983	1.819269300475728	2.7982987228027296	2.011502454193506	1.73281106402867	1.1754414495101437	0.0	1.942242414893058	4.653291966431458	1.1295922152388123	0.6262927091940322	1.0628075333419598	2.522499698899181	2.272303072292417	0.9826802985855491	2.1276300333642095	1.5105599013969007	0.4324558478615159	1.5748061813878182	1.0085327652189215	1.4745457774655943	0.2488038669813429	1.1311607319229802	0.49857929753571584	1.5771605300365952	1.1794937450268175	2.993351552454716
S297	1.2961006264057564	1.4195596984115697	1.8718190471978327	0.8252945330299454	1.8065658761070449	1.8367794648972204	1.7751246161904577	0.9123658487611651	1.9111118244127518	1.421633118958018	1.6735854968703776	1.0429085720654412	1.3930119414015072	2.1171577047376005	1.585532176278448	1.672094355144322	1.899942010913612	2.3636990673485974	1.7271885009606707	0.8448041791136693	1.71668998515973	1.8633738450422677	0.9993837811403493	2.0942313652899722	0.9150970358563393	2.490955468568797	1.6525980735132648	0.502858573771757	2.1594557661481057	1.6783998649865823	1.605223320950009	1.9388461214063628	0.7218532660143304	1.4338416214361303	1.3789381819971571	1.9727162382003158	1.5794448780276034	1.2950497423348555	1.488848597440964	0.8331731592763961	1.364982914854282	1.3499962360540783	1.8580094360886137	0.7220730537561925	1.2969965542834234	0.9402912948830093	1.8191255415325298	0.771668566991668	1.942242414893058	0.0	3.1520080841284877	1.3850315647506901	1.7338678452177823	1.3399873981369883	0.7773583539914757	0.514799225770245	1.526389640524363	1.3436887374648403	1.9292827975999918	1.6596335844888193	1.187320951247211	1.0779145761786662	1.589663358301203	1.8066434399313709	1.7405638806171908	1.5222973351473317	1.555098821196927	1.2689867592298765	1.8774051027115375
S390	4.442620018505924	4.350686105215129	4.68926325960828	2.6748164471910325	3.9675511674453476	3.251013278325833	4.509507226338246	3.768757191798714	2.399274416572685	4.506290995543231	4.080213749765279	4.177275586714169	3.8836388384860414	1.480059052224564	4.651212778484507	4.683913671453436	4.476635286003134	3.3912726815086613	4.1733133201229515	2.6129715401032065	4.8347652574414015	4.892631338586969	3.7448117610971554	2.3719673796933476	3.641833861273398	1.6727510509213255	4.516809897467427	3.437533861553466	1.2243158790752375	4.13917470443004	4.493287603751763	4.310810125723547	3.4029616603074593	4.072449874117212	4.509418016749989	2.864797541063446	4.71926626237579	4.419046853223843	3.7797624130231378	3.908663589798947	4.461795812595751	4.457214316797562	3.1277812464161685	3.826236516026009	3.764938935047683	3.956696669413875	4.951022652388765	3.7290794500751616	4.653291966431458	3.1520080841284877	0.0	3.6444821933558655	4.149578218322526	3.648328890602214	3.3254440878890614	3.304871022537402	3.8101819490588356	2.591072642024974	3.595941232530316	4.535577021562414	4.334862731401468	4.128970622020753	4.741059460576692	4.425838258264034	3.749588961121591	4.420552384505216	4.67977634175831	4.379161003591962	4.451875348900181
S371	1.6951093660564402	1.0224627676623985	1.2130917647232549	1.079240476000787	0.4408035378517373	0.782930147108618	0.9601255471191584	0.711160282598307	1.4767611947912054	2.1707211687186305	2.9454283375510335	1.7731406198290574	0.34578048327374583	3.097542235671961	1.557691462485313	1.4495374219138981	3.069432479705611	3.7412164273869553	0.5886302261914222	1.1408688312318243	1.8769528040903967	1.6242330066272967	0.5885690076860282	3.3483494008749735	0.6002424738222647	2.346587853744355	1.0904167117523926	1.795392536792941	2.4336345168689935	0.5236480274076973	1.126308768001798	0.77823598843808	0.7257074969010207	2.619617771055357	1.8736268662560627	3.3190719268158153	1.9202626106969607	1.8753997329264998	0.20976641855794934	1.8191059805921996	2.1070542952014026	1.8367472351681726	0.8942301764812576	1.697664589770255	2.6034676617925974	1.9692793718785782	2.2470498262844334	0.9330308110196079	1.1295922152388123	1.3850315647506901	3.6444821933558655	0.0	0.5733657055050332	0.15016725640305645	2.1439916791308353	1.8716119522711046	0.18948197452654558	1.0632423648354146	0.661458586384045	1.077541528775863	1.7604874016195475	1.1361578751602062	1.9103466364268953	0.9015981194231232	0.47728788918014214	1.0629843066499223	2.011331904607415	1.5258540033237051	3.044532821155905
S291	1.6431655399099676	0.8265611001525887	0.772955342988825	1.579811245603095	0.3847929154572874	1.1625179747938446	0.5307925649792121	0.9061173350902697	1.9696479304310126	2.176820901307466	3.1258658885944266	1.8424085964409236	0.3486943771784962	3.57046394198131	1.3323180912569115	1.163472060989993	3.2019585984853207	4.059998147732911	0.04260882686171492	1.636704876889168	1.676556177884528	1.3028520057868516	0.7490601960609785	3.752998658774022	0.8206887806042069	2.8359565436632646	0.7468880718493094	2.069606159100821	2.9458036242706385	0.12215881452272494	0.803755945874625	0.2256261438886429	1.0325447077033625	2.748691412814632	1.8082964611895593	3.6835755932135004	1.7954037854875218	1.8418171301150497	0.38515675978304026	1.9574418244860596	2.1266968778917117	1.7603867649061484	1.3069548597932763	1.8526234599178006	2.821247986414271	2.096172722569475	2.1150126731778527	1.0689420092908097	0.6262927091940322	1.7338678452177823	4.149578218322526	0.5733657055050332	0.0	0.5233162632153091	2.436582876216282	2.1663286402758413	0.3962927901747621	1.5772953390130868	0.8885665427237327	0.7629131076382109	1.7719281972250047	1.1121668887852139	1.806499983039256	0.3909778540849477	0.5235493802083516	0.7862826951273337	1.9071410975537797	1.4332064291173197	3.1547245343898225
S309	1.6306009623335633	0.9613982306855293	1.1442296579446396	1.0663696171107973	0.47594510635352744	0.8403838995193073	0.9080181794758968	0.669567308431659	1.5225950975135962	2.1062296259830053	2.8839372968882304	1.7160766033356727	0.2633394193167664	3.074610560729751	1.478065858948844	1.372297802822913	3.013271150200549	3.6876065182605764	0.5394490677639759	1.1248804539366308	1.8017745563516356	1.5535072646511547	0.5096530478111356	3.3060207349986186	0.5189790476971062	2.3803265164517162	1.0218726590198075	1.7477000814315573	2.4451813009010275	0.49244437681224745	1.0481534297529072	0.7273408465082434	0.6460116243942022	2.5433547902866316	1.7992239766098839	3.272560246276272	1.8507317835893073	1.8006435683616977	0.16021557811300507	1.7559288201789387	2.047173815621638	1.7522411801354265	0.9571487810851733	1.635103653335979	2.5449623917795585	1.9016865938278231	2.178794762436016	0.8497021639891784	1.0628075333419598	1.3399873981369883	3.648328890602214	0.15016725640305645	0.5233162632153091	0.0	2.094746902898089	1.821612054233029	0.21280210966371108	1.0786473445653264	0.7153291553636948	1.0268408226197137	1.7015055410088282	1.0671780059526745	1.855027880014802	0.8282560145868533	0.44516210334933376	0.9892598832454343	1.9353292172291663	1.4469571509606582	2.976216871970451
S235	1.4688753549287472	1.9478312364964667	2.4062143317663307	1.5258168084380381	2.554021372745773	2.6092914062733423	2.372426343759324	1.5733382891101197	2.5866196882809054	1.2790923954364908	0.9547126369010154	1.08860572069719	2.110296068972753	2.0247270696745314	1.9122319017342426	2.068977816964251	1.2556046154339329	1.6724343150018157	2.4239229020191466	1.5254891810698048	1.9042304054369268	2.2242155444615577	1.6902100744310184	1.6743511770022295	1.6238613525789258	3.0289692971569306	2.1885288983499964	0.38839172633994046	2.552044305061123	2.3789926525993867	2.123574534341575	2.6313359521885435	1.4632224581739826	0.8585561805003581	1.4578532660548265	1.3897648260637208	1.691994667609858	1.3449896730908137	2.2358635961542315	0.7734318636979803	1.2473063059179577	1.4529829477658804	2.623028628158805	0.7745623884089149	0.5674020426119293	0.7512209095641535	1.809142200377165	1.3832358494881736	2.522499698899181	0.7773583539914757	3.3254440878890614	2.1439916791308353	2.436582876216282	2.094746902898089	0.0	0.2733605618128953	2.2735489241730287	2.052556847795517	2.7058830439926953	2.19678790024598	1.283772100526915	1.5451197175315416	1.7072213958455524	2.4356148030280136	2.4990582252639726	2.050528781393253	1.6013721635544826	1.5483095016230284	1.245301438835061
S283	1.3047531186123462	1.7041812038708966	2.1647322540853513	1.3001347302134716	2.2807596048790666	2.3515127390844537	2.1181132685004402	1.306236520727774	2.3776066426015214	1.216167075534349	1.1695763126618748	0.9480294009642696	1.838197190818418	2.0836758016473134	1.7152168956030727	1.8562260067061065	1.427178722161963	1.9290442856641163	2.154280584215348	1.3066777813155095	1.7461805926723664	2.022370009314706	1.4195458291612086	1.8425475244764908	1.3516881730935224	2.8753146848937066	1.9452138879192107	0.16974925339284522	2.447850150240224	2.1087960825566667	1.8835097805650274	2.3628642710603174	1.191420953414949	0.9870583521540055	1.322368238581723	1.611681308967282	1.552493145308255	1.2149119431470574	1.9625233332177217	0.6420576691615221	1.1738414058265718	1.3100536914078025	2.371094502644804	0.6016440629549327	0.7874277322812646	0.672064170744894	1.7129867785286665	1.1196962759877023	2.272303072292417	0.514799225770245	3.304871022537402	1.8716119522711046	2.1663286402758413	1.821612054233029	0.2733605618128953	0.0	2.0003189709135656	1.827201779213378	2.4381438065834145	1.953421555715337	1.1365885803501006	1.308338703038072	1.5672481000585796	2.176225402204719	2.2275366929216704	1.8077179097307277	1.4810238173573542	1.3562452598401191	1.4095037634991368
S269	1.7079053631371293	0.9701285225466193	1.0883776750544667	1.255510016585992	0.2809366853501348	0.8486539830659681	0.8289985513258755	0.7808880310126445	1.6127974813136934	2.2082598771953816	3.044426630527848	1.8272083509618098	0.27203836987186125	3.2712962714697067	1.512082159090556	1.3813485894070767	3.1527929152922334	3.8827074379119404	0.41509621722849294	1.3154224013907818	1.8429742911394111	1.5450835477522982	0.6403477842204979	3.5102163878616177	0.6768929776411609	2.486958972830881	0.9940611859779745	1.9169407239242207	2.5977536150796787	0.3555039170103715	1.0396970698052197	0.5942011518679121	0.8408029298234574	2.702147375215771	1.885683866643353	3.471869558742218	1.911598770839307	1.8983337745505913	0.09837383164629401	1.897909715619371	2.147907134144433	1.8461141895145199	0.9780736661380255	1.780683549524547	2.712653262255522	2.0461628624878783	2.2385156249783504	0.9959220344108998	0.9826802985855491	1.526389640524363	3.8101819490588356	0.18948197452654558	0.3962927901747621	0.21280210966371108	2.2735489241730287	2.0003189709135656	0.0	1.2234410670053524	0.6469863187538167	0.9853486529674133	1.794901750661861	1.1481548134857404	1.90592378810152	0.7510677144365513	0.3882833431518082	0.9883601021724963	2.0117808429337227	1.5246405958741196	3.1220467945352555
S381	2.3287255843823145	1.9210634238668471	2.194202219448579	0.527559486245584	1.380537764923459	0.7912285555698003	1.9772746580423732	1.3883049057381283	0.595157029943579	2.6496396509729685	2.9908127909778917	2.234643908765246	1.3314787931016512	2.2414504051813626	2.3582947348774383	2.317327279838233	3.2420877637136116	3.357941356086663	1.6018757451693104	0.5297792234426171	2.6317507794561577	2.5191483715565424	1.3119771967288836	2.7153181926743817	1.2297771745612984	1.345399836877011	2.044949938098956	1.8434089466891006	1.374725909606189	1.5626608143745018	2.0474810184575176	1.7458187321641594	1.0735532999568516	2.748515497346821	2.4665825472086906	2.8410398924050746	2.601037431614772	2.4212114240058775	1.1997156008375687	2.1183738504897547	2.588539123405064	2.4151294452684957	0.7246979106558504	1.9924211414962625	2.606107833952521	2.243367339838135	2.907717143124544	1.461931544672126	2.1276300333642095	1.3436887374648403	2.591072642024974	1.0632423648354146	1.5772953390130868	1.0786473445653264	2.052556847795517	1.827201779213378	1.2234410670053524	0.0	1.0865856763605921	2.053290182353526	2.3108009192319896	1.8409603909475805	2.608518965102438	1.8901420937640254	1.1934459347939685	1.9776068372376985	2.633973376200485	2.194974530818076	3.2123167037446985
S325	2.3395524745692993	1.6123503980267302	1.6605241456835733	1.3805846071156946	0.5441629214993025	0.35553861924656666	1.4073420563823238	1.3690179349459055	1.2456376770776314	2.8207411376421674	3.550828984948115	2.4264348520277563	0.8966494966334034	3.3172753591349142	2.1443812709657095	2.006960340307729	3.7035048753272672	4.225618255763698	0.9257155363258681	1.4246604096498532	2.480029869336053	2.1659570977663103	1.2244301807849571	3.71242145349159	1.2245157600195022	2.104752434431898	1.607609993042874	2.3857311122125586	2.379690823725462	0.9092604345671607	1.6550590348729988	0.9644283367632275	1.2901995946521954	3.2247251654185143	2.5106586267211073	3.7613279698797495	2.54986513178738	2.5150296797169633	0.6646780021601131	2.453249371935969	2.7603082707914366	2.462050629382431	0.5021479065710069	2.329180404031905	3.1960551236102424	2.598848401281832	2.8777944921691825	1.5573596616265368	1.5105599013969007	1.9292827975999918	3.595941232530316	0.661458586384045	0.8885665427237327	0.7153291553636948	2.7058830439926953	2.4381438065834145	0.6469863187538167	1.0865856763605921	0.0	1.6075557063885617	2.4138297880464847	1.7760805482428903	2.549333737241774	1.2753081184581196	0.4349354135293123	1.6158603596558716	2.6417793842561594	2.1524083022463714	3.669008657704555
