	S339	S311	S223	S316	S303	S387	S370	S304	S237	S328	S306	S345	S369	S354	S252	S323	S324	S275	S256	S360	S262	S281	S377	S293	S373	S245	S357	S285	S336	S330	S363	S202	S229	S228	S277	S376	S265	S361	S215	S368	S352	S251	S317	S362	S342	S212	S289	S247	S326	S250	S274	S197	S279	S386	S268	S261	S340	S286	S213	S264	S322	S374	S204	S329	S205	S234	S299	S364	S232	S351
S317	0.5426071976257909	2.1934680239907296	0.902543361004418	0.4446326247703523	1.700044459041312	4.991696156769405	1.360225962839898	1.2256481669725707	1.1618722938776893	0.8755725220583843	0.528682244407853	1.87130749013624	2.072315357531757	0.5347881974652274	1.504609893056727	1.5367815760870571	1.025179078310271	3.0758844079271923	0.6297024079699914	0.4852805552005581	0.719338977152208	0.6551566646563581	1.3001160786282382	1.292861220850726	0.7038146709904427	0.6665319160793567	1.3813706746499188	1.0393769553311696	0.881562110241796	0.8332313017327765	0.29693061333327386	0.4606445763244082	0.44125313641261604	2.333414882057276	0.8567772858838668	2.177754457473921	0.7907322422831939	0.9895649867428815	0.2940701381014192	0.20837625799280002	1.2369239643376397	1.198338476961732	0.0	1.0476433668783687	1.2035845850305358	1.4270567806905483	2.6237472557850148	0.4996173257216567	0.16493600472969047	1.1450368126727486	2.3643937205204106	2.5662741650658436	2.449335838408179	4.625203047357259	1.2432576349964257	1.6230943597083796	1.3569085271599235	1.0307248218693092	1.5756219689948239	0.7973648099042399	1.763128611225227	1.7073949241384736	0.42126643633780875	1.0719886783311092	0.487163462051262	2.111887128443707	1.9425772076880887	0.38928446101683206	2.413370939380779	0.47177808001607435
S362	0.6080917267110068	3.2149336865871763	1.0163796992064573	1.3707197092956513	1.7540383460221425	4.967383194043105	0.6835083251814545	2.063785187729937	1.9020153797941821	0.5942228470367451	0.99812448288833	2.288629175443497	2.8002711790770647	1.2184472705276763	2.5362084047097935	1.7372066749365738	2.068046236097631	4.038094922263009	0.6815486165757325	0.5661564452897692	1.3373810633790844	1.6765889226861503	2.3390314277875452	1.335031456599756	1.704341223170946	1.7063904585026402	2.3312303603781714	0.8092592174423499	1.1812359001138308	0.28353781672647527	0.9156529976726598	1.4761776880606843	0.7044609489381664	1.5705538554501033	0.25165523036507065	2.8953957894250557	0.388263030138635	0.42205871092339153	0.759853656008306	1.2014270501931856	2.249612481445874	0.549197122993818	1.0476433668783687	0.0	2.145762721931729	1.113926818974265	3.6370344631858944	1.187970021697	1.046923412075232	0.24276514033476007	2.3786122799649627	3.2160832665655916	3.392724865140791	4.707860651976294	2.2861782287394323	2.052868590111522	2.3881989065752873	2.065985064689502	1.757762779621345	0.44278904037227235	2.5431613962725335	2.7454894084998585	1.3872956246943655	0.12208048065036663	0.5896325100103929	2.7150132465093373	1.6613295836558095	0.7316762926231595	1.6392934469597205	0.9909740450373516
S342	1.6655641753265118	1.3014010258947388	1.4837834114651658	0.8290154483454267	1.8076826466139402	4.6230556644977705	2.259388251746324	0.47164179485227603	0.6735115818840853	1.7792184396260107	1.6272910003414882	1.440883334628216	1.1642368282058093	1.4824466205054494	0.8346090822653954	1.5565969406394864	0.5711340472441668	1.9053899674619823	1.8166318544784337	1.6174311764337934	1.608943810557489	0.6097304500969483	0.5580599050788464	1.6476803292450555	0.5210312458560368	0.6879788689693525	0.2921169373918413	1.810074668193188	1.3140254265125317	1.93571729927957	1.484878607061697	0.8358868965779382	1.4881891695675538	3.0301977364365285	1.9571684290473275	1.233440397511343	1.9730969961827165	1.9616822466536818	1.4333709738769287	1.175086572721727	0.3315080230159104	2.1474878136086986	1.2035845850305358	2.145762721931729	0.0	2.023811460065986	1.5248297598249332	1.512563392970021	1.1614839158967167	2.2760186975643526	2.311795704124349	1.6595667337311215	1.2714713214997562	4.160910089528396	0.8610359097747813	1.3112503530811617	0.8272284892940069	0.6965904298689751	1.5974532410352151	1.9192183930163664	0.8063187261453708	1.0283239587643471	1.1399846717134234	2.1919843214938983	1.5772262060195152	1.3449105585335295	2.3039289399627667	1.5256080209531686	3.128797920791538	1.3013403360428908
S212	1.0966882535553775	3.30121868647832	0.5753114958661016	1.4079094449882765	0.7391474629026934	3.9088468972567973	0.5661047769435507	1.7245886502436734	1.4824255031408797	0.6408548626978441	1.754871623378471	1.4547924850948226	2.1791731810895336	1.8937323905351162	2.693339375006099	0.8342897946410153	2.1878015788532417	3.7077644594974632	1.5455670894096916	1.1472917325206584	2.0688481964562357	1.7589583298652096	2.384214798920559	0.4489209964902687	1.750355729131483	1.8374289287948111	2.1234980318938406	0.4222830723528381	0.7238085261545983	1.008340801437171	1.50030342670782	1.6051814680017475	1.0325459726319328	1.0760356800190698	1.0102197414998055	2.265750390187272	1.297209270676989	0.7140299018093967	1.2192785003054716	1.6342492318414032	2.2084916930424785	0.6425661424515824	1.4270567806905483	1.113926818974265	2.023811460065986	0.0	3.47403780085056	1.8371633793366442	1.2955911926834345	1.1562846105738487	1.2893062652985148	2.4797594189956302	3.065211052972667	3.650240631676465	2.4826067101954545	1.2594964328905327	2.588833296494805	2.2751354609453656	0.8332549024697709	1.0567574129610506	2.0405574103277924	2.9000648827616406	1.844686060718401	1.1274116293141216	1.0720318290555093	1.98416904814967	0.5821318046664672	1.1736847023952726	1.1397840307269986	1.0254056985669513
S289	3.1115830912743077	0.8331023263517744	2.959492722243024	2.281862973275247	3.1151036791588593	5.270717878058962	3.7452519589219113	1.7503068431539388	1.9972060240204559	3.2716526073049708	2.955257482057659	2.4941245673355428	1.7018303255391987	2.7547042352013644	1.2979130542577022	2.8636315885478387	1.6288459575295624	0.6736412850646681	3.2106871515908058	3.0848081424300258	2.81258577685058	1.9740401946076627	1.3460490897975963	3.057713096895764	1.9343879490155187	1.973364584963263	1.359125786798593	3.2843782246444544	2.7735777675757727	3.4136428466341675	2.8615457164617246	2.1994076527848154	2.9609551294918095	4.503773090584522	3.437938066871123	1.7051496915113853	3.41359037423597	3.459549019146731	2.891628276032468	2.5310809631516547	1.390173009992055	3.633009821270872	2.6237472557850148	3.6370344631858944	1.5248297598249332	3.47403780085056	0.0	2.779848660353536	2.6068629028129524	3.7470026818611846	3.4385094505972913	1.9716264679271478	0.6350951426405804	4.723694349897192	1.5669525367649917	2.4775919230480747	1.4600040124769238	1.6948830787554752	2.8971566514395772	3.368165488588182	1.5897847426951843	1.1831229963150467	2.4177144485632596	3.672598658925828	3.0550822369962707	2.056878681823301	3.6722281661106084	2.964779484312817	4.595578076944423	2.747219808502553
S247	0.7785144538972231	2.2434736214936075	1.3614097939927998	0.8773838180740814	2.1837986147659327	5.489002744111138	1.647903225079593	1.622493574575522	1.6037982665963235	1.225379807879006	0.24843476996643737	2.357978588667938	2.4824274461480416	0.18864334277927322	1.5497346051600422	2.028169920007115	1.1572176872798436	3.304089592233059	0.5344967301396493	0.7357060509753202	0.2855352833812974	0.9339518626041601	1.437488724027534	1.760383372637055	1.0099797135083333	0.8800929165896872	1.6838686887915106	1.4236489292609404	1.3623116559683297	1.0255535793879287	0.338603377584879	0.7710592170354589	0.8062355008239076	2.6601447077691627	1.045799016367821	2.5916356363492135	0.8356408347754767	1.2772933736278063	0.6324305186368471	0.37247924935317983	1.4568920300479926	1.4713039685467577	0.4996173257216567	1.187970021697	1.512563392970021	1.8371633793366442	2.779848660353536	0.0	0.6506909103047984	1.2421362484892784	2.84798774100309	2.9952611529490594	2.7122137585297033	5.123344441944194	1.2529973949535265	2.1082119816340024	1.381480486391956	1.098298954610237	2.0663246887136215	0.9623549690084857	2.163675609287344	1.7207361583443879	0.38523632454580703	1.1907912985597728	0.7931249596206883	2.5627558367538987	2.385157893570201	0.6687248648659925	2.7304176616788767	0.9033650311197736
S326	0.5132282115411341	2.2257661161811013	0.7563626771327595	0.3510898434611446	1.543984265772177	4.840219737991844	1.2755835002154516	1.125232254468809	1.0376187877718446	0.7815680928872574	0.6790788956646572	1.7226466809401297	1.9551497230210475	0.6988911419899813	1.5455743046037547	1.3791950651490419	1.044445027577375	3.031530069458897	0.7287036887403981	0.48611450260072636	0.8822007924134544	0.6369385128582741	1.3062279778683006	1.138607441579226	0.6768373699103098	0.6686287108457859	1.323956735519254	0.9183652857290766	0.723426677286139	0.8117506637115185	0.40931281964158384	0.43134393470404486	0.37209904926990806	2.2388661262087384	0.8370274122338817	2.0630679123677127	0.8247545012209547	0.9224678958078931	0.29805442473409627	0.3502245340989693	1.217402892715158	1.1219009045380668	0.16493600472969047	1.046923412075232	1.1614839158967167	1.2955911926834345	2.6068629028129524	0.6506909103047984	0.0	1.1404529709994455	2.2056706753758206	2.442623166867859	2.3971001937656764	4.473865550712135	1.2879427660416463	1.470257686998387	1.406920725382827	1.0784588620525257	1.4179383935783312	0.7727331858321439	1.6582007541094304	1.7490664860051706	0.5538839290133561	1.0694999810754338	0.45934581964678245	1.9801752183556753	1.8002234415469558	0.36595673790577726	2.3171946944904676	0.32212061450872814
S250	0.6449852676023772	3.3358304612128125	1.1041583755504607	1.4712818457858925	1.8320837189688788	5.048689325145537	0.6582662722989212	2.171374489085358	2.007325277923764	0.6634677165967194	1.0744905299891316	2.3907990789847453	2.9015252969607306	1.3036263501636338	2.6464989057501938	1.8254358429636564	2.167630904557973	4.152969952463994	0.7454297539856595	0.6723928792476167	1.409672651455127	1.7763558527608496	2.4388692261288427	1.4056975375350012	1.8150281839663878	1.7952605795377223	2.4420741729297455	0.8505670171005068	1.2706344022107103	0.34261667802213797	0.976618773203888	1.5585223426603845	0.7935236579327114	1.5841835814535394	0.3229365960417062	3.0053567277168303	0.4084487964595356	0.48565380366605376	0.8640481180323306	1.2917183083762618	2.357664094395719	0.5251937896099697	1.1450368126727486	0.24276514033476007	2.2760186975643526	1.1562846105738487	3.7470026818611846	1.2421362484892784	1.1404529709994455	0.0	2.439948305219201	3.3220289625220394	3.5097840102449154	4.796105733682504	2.370535930745446	2.146512495575916	2.4945133904085552	2.171764391912878	1.8441716265543349	0.4083079598579776	2.656543585765522	2.8459164832342845	1.4794197072297954	0.12397656271060047	0.7001441090252954	2.8212452184272236	1.710553494822871	0.7892591562662716	1.629424606272102	1.051301970185301
S274	2.2365648577874957	3.557757061375372	1.5169536019816434	2.112088127379607	0.6737656153202256	2.6991478527570587	1.8443240959465752	1.8953584922580937	1.6738673294386115	1.8474238078626701	2.8261294613439674	0.9529633937556088	1.7772416483658273	2.8929628575873894	3.1252032775397116	0.8428390312200278	2.700141549087807	3.4308840816722292	2.7035656111401565	2.278576193464993	3.080243268634681	2.3627678504043867	2.7778281633144926	1.1127643475080284	2.3159623948530665	2.4663902710747045	2.3026868268608376	1.6218931591943635	1.486136624304269	2.2476334986110715	2.5459461388892937	2.316104703757099	2.1087815197098094	1.7802225028516234	2.2545377442839962	1.8106043218634675	2.5214142828218176	1.9757877463765339	2.2714609200175926	2.543780628465	2.5497941131198156	1.9288212886766576	2.3643937205204106	2.3786122799649627	2.311795704124349	1.2893062652985148	3.4385094505972913	2.84798774100309	2.2056706753758206	2.439948305219201	0.0	1.7921243566109977	2.87520826152798	2.394089523780748	3.0138510244727277	1.01472524669685	3.0846286110995895	2.842723365438402	0.8008493598100378	2.2762891396553333	1.8539962900476823	3.303645097184596	2.7148390807290315	2.403523613866988	2.190879707259138	1.439882960775803	0.8317250499121311	2.2558569272664384	1.8267600705344993	1.9573196859492652
S197	2.8059700189648398	2.41508569888073	2.2287905515208704	2.1299710184938463	1.8156648981190164	3.323968254120068	2.975626985179546	1.3801627810552524	1.4058835846270743	2.6686716231196046	3.084158883161695	1.039753887563285	0.5353671570528271	3.0072175158327292	2.3182161884193584	1.650703965951764	2.156615411451325	1.746510471439967	3.160116398549758	2.813252160529259	3.164470349372465	2.105097132779477	2.0377483690899	2.046114470650995	2.0312453254338756	2.1938060650016133	1.4944608446503163	2.5406292292900066	2.0523407791583903	3.00488362127874	2.845975000757057	2.2333422655463377	2.6223021234151433	3.3531548732338328	3.023878224351346	0.428646987907509	3.1713807439739594	2.8700063683646295	2.6818142284329602	2.631711482352409	1.834662830719826	2.954322999156829	2.5662741650658436	3.2160832665655916	1.6595667337311215	2.4797594189956302	1.9716264679271478	2.9952611529490594	2.442623166867859	3.3220289625220394	1.7921243566109977	0.0	1.3431066420263895	2.785415273652724	2.38575865478209	1.2237684525750738	2.3788638895911967	2.3205676146131946	1.6578987596306167	2.994579432201544	0.8631460158594711	2.40781490285513	2.680042804685205	3.2550625548039784	2.737465437695382	0.5056171584274148	2.3659285159665506	2.721961707269013	3.4315817524645897	2.367558938294239
S279	2.8886757527619036	1.212761179497999	2.599451502265231	2.0494942088877512	2.6170344482039267	4.636118776230969	3.4076110284082435	1.3721143479551872	1.5932396807762839	2.963109764683396	2.8623180128285526	1.9362311869441742	1.1158674675893525	2.6939308367107784	1.426330850551491	2.375275039002514	1.5780023291648793	0.6523866502419391	3.0697065058989814	2.8663561004640448	2.7912017061460377	1.8089214116427714	1.325244196144333	2.628917455397902	1.7481783466638363	1.8449373420089845	1.0735302855463893	2.9382531635023637	2.4064219098655837	3.168635904072772	2.7185142312611634	2.0272150360529224	2.7171153430064763	4.0715405349324305	3.1917513123269043	1.095568934867443	3.220929142901412	3.1614740765727642	2.682914433417555	2.405087697510406	1.2558592099112578	3.3180570400569116	2.449335838408179	3.392724865140791	1.2714713214997562	3.065211052972667	0.6350951426405804	2.7122137585297033	2.3971001937656764	3.5097840102449154	2.87520826152798	1.3431066420263895	0.0	4.090839454754025	1.6448427571396436	1.961159948189804	1.5613467772889733	1.6917384113115108	2.404432812267065	3.136324936861296	1.0612410536959207	1.4106699108782192	2.3406760699324445	3.433075752065613	2.8206198336516324	1.458338493437545	3.1880700353904294	2.7537577655260024	4.16376942069237	2.4828692379506707
S386	4.5904207156717804	5.131417511168368	3.8546046793520197	4.300349151926157	3.0152964044495723	0.5844609582421345	4.192650345647706	3.8071271666123265	3.6761016657389356	4.206927988982283	5.111560224223829	2.817642662098396	3.2037222475320077	5.140040117394253	4.955380695160757	3.1169546529503047	4.679318134283833	4.375355953887536	5.027432353062997	4.605087455905366	5.326773419300894	4.458562252138755	4.65319325035245	3.471462314165436	4.3856465930266095	4.570809864924897	4.094695860232381	3.9961103219004293	3.7942979676097357	4.603157248365457	4.850850265948508	4.492949588069246	4.437467398512155	3.793434271678801	4.607480923354584	3.1299040700988763	4.8746013706529245	4.329615515243166	4.5767241376496886	4.780255276692908	4.418677829529228	4.2916648589099715	4.625203047357259	4.707860651976294	4.160910089528396	3.650240631676465	4.723694349897192	5.123344441944194	4.473865550712135	4.796105733682504	2.394089523780748	2.785415273652724	4.090839454754025	0.0	4.974484317607697	3.0553556915684807	4.979377149376356	4.830166407303535	3.083271025595568	4.649607275064207	3.4576918452220515	5.094774397582774	4.914140405788793	4.749355196487558	4.516800261318367	2.8843091941405614	3.120044934242858	4.590624187407176	3.8330264614714737	4.274738849106401
S268	1.7545509248940014	1.055656934653018	1.9104714771850384	1.0797840074335163	2.455309171963333	5.437248330730644	2.553703559464764	1.1764913406897919	1.3553337106818173	2.0611091277560516	1.4543963796998332	2.207166566214846	1.8688743245386366	1.2419793322580264	0.389601762564896	2.2153610369843166	0.3345920741960715	2.1529946215115556	1.7411618789938628	1.7276234156220582	1.276980119851932	0.7301486074150271	0.36061086580524976	2.1823825006317286	0.7643179258650684	0.6473840967937201	0.9040386760982423	2.1571466624941324	1.7772490230477125	2.0708289326061884	1.4073829155350965	0.8920285901550618	1.6572035164058405	3.4919675480867394	2.095991413941648	1.9625614821823252	1.9915410783665435	2.210194576501397	1.5370364115382937	1.0887551084053513	0.5713440499192853	2.402558728201938	1.2432576349964257	2.2861782287394323	0.8610359097747813	2.4826067101954545	1.5669525367649917	1.2529973949535265	1.2879427660416463	2.370535930745446	3.0138510244727277	2.38575865478209	1.6448427571396436	4.974484317607697	0.0	2.029656714407281	0.26439829314426094	0.2994532054734467	2.257886340326465	2.0058463201235073	1.5549094018961997	0.5022643011072514	0.9315367285576707	2.3064518931860034	1.7275286632759397	2.113952566411485	2.8865773361220333	1.6016095210044499	3.5741832225024743	1.5160654265947717
S261	1.7062008609727677	2.549124313386476	1.043175742339659	1.261044143657105	0.667225299482849	3.469260614088374	1.7541603365794096	0.8832782073789048	0.6764219852618545	1.4838416849396265	2.1421156048634886	0.2731824415861453	0.94781867232129	2.141020790462353	2.120410365983968	0.4490493140456258	1.7192705654376075	2.5688137045591404	2.1256838271116294	1.7282889335401554	2.3226516621130173	1.4321194497374785	1.7722610444746516	0.8223582623278781	1.374744077259787	1.5388492874125834	1.2880965824465598	1.3318341850972515	0.8911092145531485	1.8518963542799998	1.8684911687078916	1.4429901392341664	1.532583347023085	2.19847061306765	1.8684883803209396	1.0225811117161308	2.0597486240939915	1.6783987206121767	1.6415392885910611	1.7588466820574957	1.541473551233885	1.7424250375231747	1.6230943597083796	2.052868590111522	1.3112503530811617	1.2594964328905327	2.4775919230480747	2.1082119816340024	1.470257686998387	2.146512495575916	1.01472524669685	1.2237684525750738	1.961159948189804	3.0553556915684807	2.029656714407281	0.0	2.0901135966087634	1.8719278228201537	0.467201237553931	1.8533514145464807	0.901925366138268	2.29300448059616	1.8870189708072813	2.0863412504354013	1.6433510839862442	0.726234596686809	1.2435135472175236	1.6588067115152259	2.2752729662518423	1.3040588684084722
S340	1.8896151310228524	0.8658743018299645	2.0139962967604688	1.1883298246818068	2.53238692876193	5.44751862487254	2.6758483842332406	1.2222097567504207	1.4162529628222154	2.176292791638846	1.5576104168956917	2.24700038562653	1.8811965603690135	1.3363575942545944	0.17117665530466036	2.2891880822487667	0.41851213893394235	2.0559485320574207	1.8519066896433598	1.8381329274321168	1.3688659793489046	0.8364864572569003	0.37355449581995437	2.2803169636169147	0.8411849444878425	0.7825460345019545	0.907216887926185	2.276843721478062	1.8792296619610973	2.189784391623894	1.538019730306933	1.0314628548492748	1.7758528312069295	3.580672859772326	2.21260933679888	1.9562604810278597	2.113807057857471	2.3233317209093314	1.6476220528834151	1.205102272811806	0.577868835844045	2.527477855019569	1.3569085271599235	2.3881989065752873	0.8272284892940069	2.588833296494805	1.4600040124769238	1.381480486391956	1.406920725382827	2.4945133904085552	3.0846286110995895	2.3788638895911967	1.5613467772889733	4.979377149376356	0.26439829314426094	2.0901135966087634	0.0	0.3285639236630077	2.3318851852926286	2.144620382953289	1.5555837919970124	0.3637696528673717	1.0381445921000043	2.420504528544951	1.837018250331621	2.127550898987271	2.9748365560699477	1.7345669325680018	3.672598227689465	1.6528405215753696
S286	1.5634924177851879	1.173282438440681	1.6998327236589306	0.8707255584948617	2.2629828653642834	5.278956913143663	2.3481990486000393	1.0441834907251335	1.1993224977371035	1.848864550577343	1.2685753339945116	2.052642247202359	1.80525782349839	1.0606280440737959	0.4754812725612754	2.0272990807585782	0.1910149965634551	2.24491675507206	1.5474912913744436	1.5127275770726643	1.1223579945405335	0.5276134312549392	0.39250106037651783	1.98416525539439	0.5439136745510007	0.4709892935304394	0.8303791599987593	1.9538889893816431	1.5737860128484447	1.8636141414555887	1.2236396291424345	0.7121234409108076	1.4473381269624	3.261773457938794	1.886650617827683	1.8920297932756855	1.7963551013683003	1.9950549091954455	1.3211707445535472	0.8868693333061949	0.5003223381174583	2.1991386583611683	1.0307248218693092	2.065985064689502	0.6965904298689751	2.2751354609453656	1.6948830787554752	1.098298954610237	1.0784588620525257	2.171764391912878	2.842723365438402	2.3205676146131946	1.6917384113115108	4.830166407303535	0.2994532054734467	1.8719278228201537	0.3285639236630077	0.0	2.0704081856264915	1.819625002083999	1.4654696960320384	0.6806672748154623	0.7361560428244661	2.0976089406207343	1.5098315249811622	2.0093114885517864	2.680967589731125	1.4083559819462097	3.351908665447396	1.329124305389807
S213	1.518104552653824	2.886289345809655	0.7879579254554449	1.3155634021422624	0.21899381306457832	3.433839752417965	1.3689114530715392	1.2074344315063579	0.9619481036352878	1.1921251730184201	2.054583568198697	0.6242800854177027	1.4147476127355336	2.1046401286110354	2.389561519246566	0.04324010342740351	1.9389537963599317	3.0232428020786197	1.9674819312710432	1.5454639686334959	2.2921501426271518	1.578618238301614	2.049665374301122	0.4455548117205446	1.5340204634276717	1.6836695846058265	1.6314750432626053	1.003508994484422	0.7134352671248815	1.5880849398722183	1.7775696921999038	1.5262174118939829	1.3639419192380755	1.7322935607139738	1.599684164204894	1.48453819919696	1.8354087858326797	1.3622211953540453	1.5093956226191823	1.749698370724216	1.829565586957176	1.3893633614602587	1.5756219689948239	1.757762779621345	1.5974532410352151	0.8332549024697709	2.8971566514395772	2.0663246887136215	1.4179383935783312	1.8441716265543349	0.8008493598100378	1.6578987596306167	2.404432812267065	3.083271025595568	2.257886340326465	0.467201237553931	2.3318851852926286	2.0704081856264915	0.0	1.6108373316350635	1.3439139336987926	2.581348292832909	1.9163642828868945	1.7902213697847726	1.456694919843309	1.1715560959915667	0.7848583500637689	1.5106786488514683	1.8084091993829816	1.1946759458310046
S264	0.2601421177099297	2.9850800749954107	0.8355489534275936	1.0974857800858382	1.63884847405151	4.941886942331059	0.7141558384384469	1.8042033629387693	1.65148219909974	0.45505082406353564	0.8510322691336406	2.111244535178008	2.551609414212507	1.0515091215544852	2.29392316647566	1.5861970602115552	1.7993258222305633	3.7756401122620735	0.5781078289663726	0.3744072496309747	1.1839330313671976	1.4024257334781163	2.064828488513813	1.1863311358587818	1.4473807364804983	1.4183080704418862	2.066923700976172	0.6595481582311135	0.9670386413365605	0.18918202451927668	0.6560945623337318	1.1755324656541877	0.43972254441902403	1.7569773778326303	0.21737457620385847	2.663149070825538	0.29704500190429867	0.41018256426883964	0.5326926131353775	0.955207342348168	1.98314898211134	0.5365301182285412	0.7973648099042399	0.44278904037227235	1.9192183930163664	1.0567574129610506	3.368165488588182	0.9623549690084857	0.7727331858321439	0.4083079598579776	2.2762891396553333	2.994579432201544	3.136324936861296	4.649607275064207	2.0058463201235073	1.8533514145464807	2.144620382953289	1.819625002083999	1.6108373316350635	0.0	2.3030006307401494	2.487858473894494	1.1570103539941146	0.38966796621867694	0.38971664775244863	2.501569502081798	1.6388094158768698	0.41363798781306055	1.8064497207374708	0.6655786208352682
S322	2.083044890647473	1.7727120607918294	1.6338959328326925	1.3225536533657205	1.5559525338033577	3.950968627002122	2.439634717212498	0.5442143544691805	0.6518099743076806	2.0429487764989345	2.2653547167477814	0.9066753195427996	0.36290690323518626	2.1681028799452364	1.5197418697826657	1.3156314544977752	1.3025834322970193	1.6829662987974878	2.3793986608051414	2.0757879053131063	2.3178642207493563	1.2529687854723393	1.2136512014825664	1.5958455477163311	1.1768055480880528	1.3412943443766296	0.6537873809388626	1.9735710677767664	1.4405739731121876	2.320904200751261	2.048725518736729	1.4033692100439894	1.897036065791455	3.0326605220814504	2.342165503544682	0.4381243432151266	2.441724462983319	2.24766094779176	1.9205651410024376	1.8030411389347745	0.993189181479101	2.376216336839425	1.763128611225227	2.5431613962725335	0.8063187261453708	2.0405574103277924	1.5897847426951843	2.163675609287344	1.6582007541094304	2.656543585765522	1.8539962900476823	0.8631460158594711	1.0612410536959207	3.4576918452220515	1.5549094018961997	0.901925366138268	1.5555837919970124	1.4654696960320384	1.3439139336987926	2.3030006307401494	0.0	1.6449311835091844	1.831871881904243	2.5831351374394407	2.0102032769744644	0.5824369445110574	2.1280625699129208	1.9757495648777663	3.1206178244391043	1.6471281041604904
S374	2.232999056850428	0.5664456093900051	2.328442895636994	1.5100187576123776	2.7896833005314545	5.584569406586195	3.0119968140495375	1.4097699494069655	1.6327786069940016	2.5141964107329446	1.9077046696535107	2.4264250044249787	1.9364585722374563	1.6838456960900834	0.2399381260318349	2.5396430655552935	0.718983971931942	1.8217665446306965	2.2051820274375804	2.1912300913938245	1.7028464866868127	1.1526976080561873	0.5373650736307642	2.5682182322930376	1.1534331050818556	1.0997041199468984	1.0279277085177985	2.601181267434787	2.1812776525593778	2.540416742942961	1.8857439686066901	1.3528601342806597	2.1204411478305167	3.9105655539866984	2.564148046140533	2.002739701861021	2.465976062748027	2.6681262933360137	1.9993791468430102	1.5567946112030546	0.7547904183462552	2.8663146853771067	1.7073949241384736	2.7454894084998585	1.0283239587643471	2.9000648827616406	1.1831229963150467	1.7207361583443879	1.7490664860051706	2.8459164832342845	3.303645097184596	2.40781490285513	1.4106699108782192	5.094774397582774	0.5022643011072514	2.29300448059616	0.3637696528673717	0.6806672748154623	2.581348292832909	2.487858473894494	1.6449311835091844	0.0	1.390401718974491	2.7748834815011856	2.1881035701554916	2.2269809880850566	3.2605214100618203	2.078483023408148	4.000825416640169	1.9766933247598728
S204	0.9197671427562628	1.8964784144179996	1.305454500424836	0.6283985828311274	2.0626203443554143	5.305552663796258	1.7709194995033564	1.3013305906523052	1.3187189154112917	1.293877081190894	0.5385955725425018	2.1207746396211578	2.1645164413165525	0.3609324918475532	1.20082936898334	1.8751924618748508	0.7931411957933842	2.9342491933351225	0.8154570529736862	0.8571788531082448	0.48865954842264964	0.5891338568309279	1.076850028554794	1.6800009807227219	0.6576107191573739	0.5386330300528156	1.3228640458161811	1.4598354438138805	1.256034603769556	1.2017820960430472	0.5144047524393579	0.4933526516903599	0.8563111028480926	2.7465819625649264	1.2234656726656583	2.266567854350365	1.085285258317373	1.3944829946879824	0.6876036037692065	0.21678521483429497	1.0869081829036304	1.6042853578571818	0.42126643633780875	1.3872956246943655	1.1399846717134234	1.844686060718401	2.4177144485632596	0.38523632454580703	0.5538839290133561	1.4794197072297954	2.7148390807290315	2.680042804685205	2.3406760699324445	4.914140405788793	0.9315367285576707	1.8870189708072813	1.0381445921000043	0.7361560428244661	1.9163642828868945	1.1570103539941146	1.831871881904243	1.390401718974491	0.0	1.4103379790508546	0.8817969836961361	2.268260618874499	2.347308018186205	0.7725565257744904	2.8287344388020244	0.8614687990650894
S329	0.5955688450427465	3.255834781296363	1.0437211068794727	1.3989617391746778	1.784385085033779	5.007545799331703	0.6636874596358401	2.098937106369301	1.9367519654431564	0.6081493417634699	1.0127994383366896	2.3276442602955525	2.8349401197155726	1.2385155712209595	2.5708134922300374	1.770202080852323	2.096325502542259	4.077316571203482	0.6871541732487825	0.5913622106602892	1.3519028585442485	1.704566437286642	2.3678478902006357	1.3584701778719566	1.7385186352262507	1.7283228707661766	2.367171981894952	0.8140234939605006	1.2087088548289944	0.27261754931673177	0.9194428420119574	1.4941789781143604	0.7227511561229487	1.5853041653553295	0.2458830527154459	2.93500784647522	0.36120536817916754	0.4326038490982745	0.7861818833831891	1.222593190712209	2.2831159365658236	0.5233673473725824	1.0719886783311092	0.12208048065036663	2.1919843214938983	1.1274116293141216	3.672598658925828	1.1907912985597728	1.0694999810754338	0.12397656271060047	2.403523613866988	3.2550625548039784	3.433075752065613	4.749355196487558	2.3064518931860034	2.0863412504354013	2.420504528544951	2.0976089406207343	1.7902213697847726	0.38966796621867694	2.5831351374394407	2.7748834815011856	1.4103379790508546	0.0	0.6182299125276849	2.75416092072077	1.6828654911151728	0.7318749604828306	1.6424976098640751	0.9969757167313205
